id,name,naissance,mort,genre,e.date,,,,,,,img-path,prix,prix-id,fond,WP,WD
953,Stéphane Schmitt,1972-01-01,2019-05-25,Homme,,,,,,,,,,,,,Q55626930
954,Francis Joseph Cole,1872-03-02,1959-01-27,Homme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Francis_Cole,Q5480569
955,Milada Sekyrkovà,1966-05-02,,Femme,,,,,,,,,,,,,Q95167759
956,Yunli Shi,1964-01-01,,Homme,,,,,,,,,,,,,Q110109378
957,Luiz Soares de Carvalho-Junior,,,Homme,,,,,,,,,,,,,Q90906342
959,Wesley Stevens,,,Homme,2010-04-12,,,,,,,,,,,https://de.wikipedia.org/wiki/Wesley_M._Stevens,Q2563965
960,So?a Štrbá?ová,1936-01-14,2010-04-12,Femme,,,,,,,,,,,,https://cs.wikipedia.org/wiki/So%C5%88a_%C5%A0trb%C3%A1%C5%88ov%C3%A1,Q95166411
961,Xiaochun Sun,1964-01-01,,Homme,2016-12-17,,,,,,,,,,,,Q104722385
962,Petr Svobodný,1958-03-20,,Homme,,,,,,,,,,,,https://cs.wikipedia.org/wiki/Petr_Svobodn%C3%BD,Q16957131
963,Erki Tammiksaar,1969-01-12,,Homme,,,,,,,,"file_uploads/ulf_456_Bellingshauseni_ristimine_11.06.2019_(045)Erki_Tammiksaar,_geograaf_ja_teadusajaloolane.jpg",,,,https://de.wikipedia.org/wiki/Erki_Tammiksaar,Q16406350
964,François Vallat,,,Homme,,,,,,,,,,,,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%86%D8%B3%D9%88%D8%A7_%D9%88%D8%A7%D9%84%D8%A7,Q5620879
965,Mercè Comes Maymó,1949-01-01,2010-02-26,Femme,2005-12-28,,,,,,,,,,,,Q68931272
967,Jacqeline Vons,1943-01-01,2005-12-28,Femme,,,,,,,,,,,,,Q66818915
968,Siming Wang,1985-01-01,,Femme,,,,,,,,,,,,,Q123232122
969,Nicolas Weill-Parot,1968-10-10,2010-04-12,Homme,,,,,,,,,,,,,Q55628880
971,José Babini,1897-10-05,1984-05-18,Homme,1958-08-21,,,,,,,file_uploads/ulf_457_Jose_Babini.jpg,,,6.3.1,https://fr.wikipedia.org/wiki/Jos%C3%A9_Babini,Q5480713
973,Hans-Joachim Braun,1943-06-10,2016-12-17,Homme,2007-12-01,,,,,,,,,,,,Q1577264
974,David Juste,1970-01-01,,Homme,2005-12-28,,,,,,,,,,,,Q9202635
975,Andersen Kirsti,1941-09-12,,Femme,2002-05-28,,,,,,,file_uploads/ulf_440_Kirsti_Andersen_Henk_Bos.jpg,,,,,Q1743649
978,Isabelle Parmentier,,,Femme,,,,,,,,,,,,,Q113780893
979,Baichun Zhang,1965-01-01,,Homme,2019-05-25,,,,,,,,,,,,Q9083858
980,Daqing Zhang,1969-10-23,,Homme,,,,,,,,,,,,,Q197173
982,Hélène Metzger,1889-08-26,1944-07-03,Femme,1928-08-17,,,,,,,file_uploads/ulf_619_Metzger_Helene_BNF.jpg,,,,https://fr.wikipedia.org/wiki/H%C3%A9l%C3%A8ne_Metzger,Q17296722
983,Sonja Brentjes,1951-01-01,1995-02-02,Femme,2002-05-28,,,,,,,,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Sonja_Brentjes,Q14525458
984,Mirko Grmek,1924-09-01,2000-06-03,Homme,1966-10-15,,,,,,,file_uploads/ulf_630_Grmek_Mirko_Drazen.jpg|file_uploads/ulf_663_Grmek.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Mirko_Grmek,Q938645
985,Henry Guerlac,1910-06-14,1985-05-29,Homme,1957-09-11,,,,,,,file_uploads/ulf_632_Henry.Guerlac.jpg|file_uploads/ulf_631_Guerlac_Henry.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Henry_Guerlac,Q907710
986,Gino Loria,1862-05-19,1954-01-30,Homme,1928-06-11,,,,,,,file_uploads/ulf_459_Gino_Loria.jpg,,,,https://fr.wikipedia.org/wiki/Gino_Loria,Q926791
987,Andrea Corsini,1875-04-15,1961-04-24,Homme,1949-06-15,,,,,,,file_uploads/ulf_589_Andrea.Corsini.jpg,,,,,Q16657901
988,Fritz S. Pedersen,1945-01-01,2016-03-16,Homme,2007-01-12,,,,,,,,,,,,Q93260480
989,Charles Singer,1876-02-11,1960-10-06,Homme,1928-08-17,,,,,,,file_uploads/ulf_460_Charles_Singer.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Charles_Singer,Q367890
990,Adolf Youschkevich,1906-07-15,1993-07-17,Homme,1965-06-26,,,,,,,file_uploads/ulf_617_Yushkevich_Adolph_Pavlovich.png|file_uploads/ulf_647_Yushkevich_Adolph_Pavlovich_1968_02.jpg|file_uploads/ulf_618_Youschkevitch.jpg|file_uploads/ulf_646_Yushkevich_Adolph_Pavlovich_19688.jpg,Médaille Koyré|Prix Kenneth O. May|Médaille Sarton,9568|10124|10084,,https://fr.wikipedia.org/wiki/Adolf_P._Youschkevitch,Q363560
991,William Shea,1937-05-16,1978-06-21,Homme,1988-11-09,,,,,,,,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/William_Ren%C3%A9_Shea,Q5408090
992,Frederick Simon Bodenheimer,1897-06-06,1959-04-10,Homme,1948-01-04,,,,,,,file_uploads/ulf_586_Frederick.Simon.Bodenheimer.jpg|file_uploads/ulf_624_Bodenheimer_Frederick_S.jpg|file_uploads/ulf_462_F._S._Bodenheimer_1935.jpg,,,,https://fr.wikipedia.org/wiki/Friedrich_Simon_Bodenheimer,Q7496986
993,Vincenzo Cappelletti,1930-02-08,2020-05-21,Homme,1981-03-20,,,,,,,,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/Vincenzo_Cappelletti,Q4013146
994,Alistair Crombie,1915-04-11,1996-09-02,Homme,1958-08-21,,,,,,,file_uploads/ulf_628_Crombie_Alistair_web.jpg,,,,https://fr.wikipedia.org/wiki/Alistair_Cameron_Crombie,Q1375992
995,Alfred Hall,1920-07-26,2009-05-02,Homme,1963-06-26,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Alfred_Rupert_Hall,Q2176530
996,Willy Hartner,1905-01-22,1981-05-16,Homme,1957-09-11,,,,,,,file_uploads/ulf_633_Hartner_Willy.jpg,,,,https://fr.wikipedia.org/wiki/Willy_Hartner,Q99857
997,José Millás Vallicrosa,1897-11-29,1970-09-26,Homme,1937-10-03,,,,,,,file_uploads/ulf_679_Josep_Maria_Millàs_Vallicrosa.jpg,,,,https://fr.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Mill%C3%A1s_Vallicrosa,Q770131
998,Ernest Coumet,1933-05-09,2003-03-01,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Ernest_Coumet,Q2375340
999,Arnold Reymond,1874-03-21,1958-11-01,Homme,1947-02-10,,,,,,,file_uploads/ulf_638_Arnold.Reymond.jpg|file_uploads/ulf_637_Reymond_Arnold.jpg,,,,https://fr.wikipedia.org/wiki/Arnold_Reymond,Q4795218
1000,Karl Sudhoff,1853-11-26,1938-08-10,Homme,1928-08-17,,,,,,,file_uploads/ulf_463_Karl_Sudhoff.jpg,,,,https://fr.wikipedia.org/wiki/Karl_Sudhoff,Q72035
1001,Quido Vetter,1881-05-06,1960-10-20,Homme,1933-06-02,,,,,,,file_uploads/ulf_644_Quido.Vetter.jpg,,,,https://de.wikipedia.org/wiki/Quido_Vetter,Q29259427
1002,Johan Adriaan Vollgraff,1877-01-01,1905-05-18,Homme,1938-03-03,,,,,,,,,,,,Q55232603
1003,Pierre Sergescu,1893-12-17,1954-12-21,Homme,1935-04-03,,,,,,,file_uploads/ulf_641_Sergescu_Peter_Wikip.jpg|file_uploads/ulf_464_Sergescu.jpg,,,,https://fr.wikipedia.org/wiki/Petre_Sergescu,Q18547827
1004,Eberhard Knobloch,1943-06-11,,Homme,1988-11-09,,,,,,,file_uploads/ulf_465_Eberhard_Knobloch.jpg,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Eberhard_Knobloch,Q107336
1005,Aldo Mieli,1879-04-12,1950-02-16,Homme,1928-08-17,,,,,,,file_uploads/ulf_635_Mieli_Aldo_web.jpg|file_uploads/ulf_269_Aldo.Mieli.1879-1950.E001.preview.jpg,,,,https://fr.wikipedia.org/wiki/Aldo_Mieli,Q2885857
1006,Pierre Costabel,1912-10-25,1989-11-20,Homme,1963-06-26,,,,,,,file_uploads/ulf_627_Costabel_Pierre.jpg|file_uploads/ulf_594_Pierre.Costabel.jpg,,,,https://fr.wikipedia.org/wiki/Pierre_Costabel,Q3384532
1007,Roger Hahn,1932-05-01,2011-05-30,Homme,1983-04-15,,,,,,,,,,,,Q52158640
1008,Alexandre Koyré,1892-08-29,1964-04-28,Homme,1952-05-03,,,,,,,file_uploads/ulf_634_Koyre_Alexandre_CAK.jpg|file_uploads/ulf_563_alexandre-koyré.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Alexandre_Koyr%C3%A9,Q319243
1009,Amado Alonso,1896-09-13,1952-05-26,Homme,,,,,,,,file_uploads/ulf_579_Amado-Alonso.jpg,,,,https://es.wikipedia.org/wiki/Amado_Alonso,Q452093
1010,George V. Coyne,1933-01-19,2020-11-02,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d3/GeorgeCoyne.jpg,,,,https://fr.wikipedia.org/wiki/George_Coyne,Q1507175
1011,Efthymios Nicolaìdis,1954-01-01,,Homme,2007-01-12,,,,,,,file_uploads/ulf_466_Efthymios_Nicolaidis.jpg,,,,https://fr.wikipedia.org/wiki/Efthymios_Nicolaidis,Q65163071
1012,Emmanuel Poulle,1928-08-06,2011-01-08,Homme,1981-03-20,,,,,,,,,,,https://fr.wikipedia.org/wiki/Emmanuel_Poulle,Q1338383
1013,John North,1934-05-19,2008-10-31,Homme,1971-01-11,,,,,,,file_uploads/ulf_636_North_John_web.jpg,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/John_North,Q1699765
1014,Ernest Wickersheimer,1880-12-07,1965-06-08,Homme,1930-02-15,,,,,,,file_uploads/ulf_645_Wickersheimer_Ernest_NLM.jpg|file_uploads/ulf_467_Ernest_Wickersheimer.jpg,,,,https://fr.wikipedia.org/wiki/Ernest_Wickersheimer,Q3057207
1015,Samuel Dickstein,1851-12-05,1939-09-28,Homme,1934-02-03,,,,,,,file_uploads/ulf_575_Samuel.Dickstein.jpg,,,,https://fr.wikipedia.org/wiki/Samuel_Dickstein_(math%C3%A9maticien),Q321952
1016,George Sarton,1884-08-31,1956-03-22,Homme,1928-02-12,,,,,,,file_uploads/ulf_695_George.Sarton.jpg|file_uploads/ulf_640_Sarton_George.jpg|file_uploads/ulf_543_George_Sarton.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/George_Sarton,Q1316061
1017,David Smith,1860-01-21,1944-07-29,Homme,1928-06-11,,,,,,,file_uploads/ulf_642_Smith_David_Eugene_web.jpg|file_uploads/ulf_470_David_Eugene_Smith.jpg,,,,https://fr.wikipedia.org/wiki/David_Eugene_Smith,Q1174369
1018,Julian Ribera y Tarrago,1858-02-19,1934-02-05,Homme,1928-12-26,,,,,,,file_uploads/ulf_661_Ribera.jpg,,,,https://fr.wikipedia.org/wiki/Juli%C3%A1n_Ribera_y_Tarrag%C3%B3,Q3780375
1019,Michela Malpangotto,1976-10-23,,Femme,2019-05-25,,,,,,,file_uploads/ulf_471_Michela_Mlpangotto.jpg,,,,https://fr.wikipedia.org/wiki/Michela_Malpangotto,Q106517993
1020,Antoni Mallet,1955-01-01,,Homme,,,,,,,,,,,,,Q1962116
1021,Maurice Crosland,1931-03-19,2020-08-30,Homme,1976-04-05,,,,,,,,Dexter,10125,,https://de.wikipedia.org/wiki/Maurice_Crosland,Q22911477
1022,Liba Taub,1954-11-15,,Femme,,,,,,,,,,,,https://en.wikipedia.org/wiki/Liba_Taub,Q45302256
1023,Jürgen Renn,1956-11-07,,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/J%C3%BCrgen_Renn,Q1717584
1024,Alberto Postigliola,1942-01-07,2021-01-01,Homme,2010-04-12,,,,,,,,,,,,Q55454687
1025,Miquel Forcada Nogués,1964-01-01,,Homme,2010-04-12,,,,,,,,,,,,Q93432544
1026,James Bennett,1947-02-04,2023-10-28,Homme,2005-12-28,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Jim_Bennett,Q6193623
1027,Alan Shapiro,1952-02-18,,Homme,1999-05-05,,,,,,,,,,,https://en.wikipedia.org/wiki/Alan_Shapiro,Q4707746
1028,Roshdi Rashed,1936-05-04,,Homme,1983-04-15,,,,,,,file_uploads/ulf_665_Rashed.jpg,Prix Kenneth O. May|Médaille Koyré,10124|9568,,https://fr.wikipedia.org/wiki/Roshdi_Rashed,Q3442614
1029,Shigeru Nakayama,1928-06-22,2014-10-05,Homme,1986-11-30,,,,,,,,,,,https://en.wikipedia.org/wiki/Shigeru_Nakayama,Q11364272
1030,Kurt-Reinhard Biermann,1919-05-12,2002-05-24,Homme,,,,,,,,,,,6.6.1,https://fr.wikipedia.org/wiki/Kurt-Reinhard_Biermann,Q1793303
1031,Abdelhamid Ibrahim Sabra,1924-08-07,2013-12-18,Homme,1984-09-11,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Abdelhamid_I._Sabra,Q307891
1032,Pawel Czartoryski,1924-05-21,1999-10-08,Homme,1983-04-15,,,,,,,,,,,,Q7156155
1033,Guy Beaujouan,1925-06-23,2007-05-10,Homme,1967-12-24,,,,,,,file_uploads/ulf_582_Guy.Beaujouan.jpg,Médaille Koyré,9568,6.4.3,https://fr.wikipedia.org/wiki/Guy_Beaujouan,Q3121538
1034,Ašot Grigor?ân,1910-03-21,1997-01-01,Homme,1963-06-26,,,,,,,file_uploads/ulf_390_????????_????_??????????.jpg,,,,https://fr.wikipedia.org/wiki/Achot_Grigorian,Q4149397
1035,Gerald Holton,1922-05-23,,Homme,1968-08-21,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Gerald_Holton,Q935051
1036,Christoph J. Scriba,1929-06-10,2013-07-26,Homme,1971-01-11,,,,,,,file_uploads/ulf_235_christoph_scriba_1929-2013.preview.jpg,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Christoph_Scriba,Q74765
1037,Kurt Vogel,1888-09-30,1985-10-27,Homme,1961-02-20,,,,,,,file_uploads/ulf_643_Kurt.Vogel.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Kurt_Vogel,Q1794191
1038,John Murdoch,1927-10-05,2010-09-16,Homme,1974-02-18,,,,,,,,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/John_E._Murdoch,Q1699969
1039,Semion Mikoulinski,1919-02-04,1991-03-07,Homme,1971-01-11,,,,,,,file_uploads/ulf_491_Romanovitch.jpg,,,,https://fr.wikipedia.org/wiki/Semion_Mikulinski,Q4293247
1040,Nikolaj Figurovskij,1901-11-24,1986-08-05,Homme,1960-02-15,,,,,,,file_uploads/ulf_570_Figurovskij.jpg,,,,https://fr.wikipedia.org/wiki/Nikolaj_Figurovskij,Q22967417
1041,Georges Canguilhem,1904-04-06,1995-11-09,Homme,1960-02-15,,,,,,,file_uploads/ulf_322_GC.jpg,Médaille Sarton,10084,7.4.4,https://fr.wikipedia.org/wiki/Georges_Canguilhem,Q433741
1042,Joan Vernet i Ginés,1923-07-31,2011-07-23,Homme,1960-02-15,,,,,,,,Médaille Koyré,9568,,https://fr.wikipedia.org/wiki/Joan_Vernet,Q3810931
1043,François Dagognet,1924-04-24,2015-03-10,Homme,,,,,,,,,,,,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Dagognet,Q3084343
1044,Bogdan Suchodolski,1903-12-27,1992-02-10,Homme,,,,,,,,file_uploads/ulf_472_Bogdan_Suchodolski.jpg,Médaille Koyré,9568,,https://en.wikipedia.org/wiki/Bogdan_Suchodolski,Q2537623
1045,Marshall Clagett,1916-01-23,2005-10-21,Homme,1958-08-21,,,,,,,,Médaille Sarton|Médaille Koyré,10084|9568,,https://fr.wikipedia.org/wiki/Marshall_Clagett,Q325282
1046,Charles Gillispie,1918-06-08,2015-06-10,Homme,1963-06-26,,,,,,,file_uploads/ulf_234_gillispie.jpg,Médaille Sarton|Médaille Koyré,10084|9568,,https://fr.wikipedia.org/wiki/Charles_Gillispie,Q1064544
1047,Aydin Sayili,1913-02-05,1993-10-15,Homme,1961-02-20,,,,,,,,,,,https://en.wikipedia.org/wiki/Ayd%C4%B1n_Say%C4%B1l%C4%B1,Q4405321
1048,Marcel Florkin,1900-08-15,1979-03-05,Homme,1961-02-20,,,,,,,file_uploads/ulf_689_FLORKIN_Marcel.jpg,,,,https://fr.wikipedia.org/wiki/Marcel_Florkin,Q901352
1049,Aleksander Birkenmajer,1890-08-07,1967-09-30,Homme,1947-03-06,,,,,,,file_uploads/ulf_623_Birkenmajer_Aleksander.jpg|file_uploads/ulf_621_Birjenmajer_Aleksandre_02.jpg|file_uploads/ulf_622_Aleksander.Birkenmajer.jpg,,,,https://en.wikipedia.org/wiki/Aleksander_Birkenmajer,Q824471
1050,Robert Forbes,1900-04-21,1973-01-13,Homme,1950-03-15,,,,,,,file_uploads/ulf_247_Robert.James.Forbes.1900-1973.C148-E072.preview.jpg,,,,https://fr.wikipedia.org/wiki/Robert_Jacobus_Forbes,Q2023905
1051,Bohumil Nemec,1873-12-03,1966-07-04,Homme,1948-01-04,,,,,,,"file_uploads/ulf_473_Bohumil_N?mec,_foto_1935.jpg",,,,https://cs.wikipedia.org/wiki/Bohumil_N%C4%9Bmec,Q7356124
1052,Douglas Mckie,1896-07-15,1967-08-20,Homme,1949-06-15,,,,,,,,,,,https://fr.wikipedia.org/wiki/Douglas_McKie,Q3038019
1053,John Fulton,1899-01-11,1960-05-29,Homme,1949-06-15,,,,,,,file_uploads/ulf_474_John_Fulton.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/John_Farquhar_Fulton,Q1700039
1054,Marie-Thérèse D'Alverny,1903-01-25,1991-04-26,Femme,1965-06-26,,,,,,,,,,,https://fr.wikipedia.org/wiki/Marie-Th%C3%A9r%C3%A8se_d'Alverny,Q3292283
1055,Armando Cortesão,1891-01-30,1977-11-29,Homme,1947-03-06,,,,,,,,,,8-1-8,https://fr.wikipedia.org/wiki/Armando_Cortes%C3%A3o,Q9159897
1056,Roberto Almagià,1884-06-17,1962-05-13,Homme,1930-02-15,,,,,,,file_uploads/ulf_705_Almagia.jpg,,,,https://it.wikipedia.org/wiki/Roberto_Almagi%C3%A0,Q2904093
1057,Dorothea Singer,1882-12-17,1964-06-24,Femme,1928-12-26,,,,,,,file_uploads/ulf_475_Charles_Joseph_Singer_and_Dorothea_Waley_Singer._Photograph._Wellcome_V0027864.jpg,Médaille Sarton,10084,,https://fr.wikipedia.org/wiki/Dorothea_Waley_Singer,Q528997
1058,Gustav Senn,1875-09-11,1945-10-07,Homme,1937-10-03,,,,,,,,,,,https://fr.wikipedia.org/wiki/Gustav_Senn,Q67199743
1059,Max Meyerhof,1874-03-21,1945-04-20,Homme,1931-02-15,,,,,,,file_uploads/ulf_267_Max.Meyerhof.1874-1945.C014-E029.preview.jpg,,,,https://de.wikipedia.org/wiki/Max_Meyerhof,Q12238301
1060,Henri-Ernest Sigerist,1891-07-04,1957-03-17,Homme,1928-08-17,,,,,,,file_uploads/ulf_476_Sigerist.jpg,,,,https://fr.wikipedia.org/wiki/Henry_Sigerist,Q122000
1061,Abel Rey,1873-12-29,1940-01-13,Homme,1928-08-17,,,,,,,file_uploads/ulf_477_Abel_Rey.jpg,,,,https://fr.wikipedia.org/wiki/Abel_Rey,Q2821533
1062,Florian Cajori,1859-02-28,1930-08-14,Homme,1928-06-11,,,,,,,file_uploads/ulf_231_Florian.Cajori.1859-1930.E008.preview.jpg|file_uploads/ulf_626_Cajori_Florian.jpg,,,,https://fr.wikipedia.org/wiki/Florian_Cajori,Q122323
1063,Paul Diepgen,1878-11-24,1966-02-01,Homme,1930-02-15,,,,,,,"file_uploads/ulf_478_Bundesarchiv_Bild_146-2005-0074,_Paul_Diepgen.jpg",,,,https://en.wikipedia.org/wiki/Paul_Diepgen,Q1647083
1064,Pierre Brunet,1893-04-24,1950-11-30,Homme,1934-02-03,,,,,,,file_uploads/ulf_625_Brunet_Pierre.jpg,,,,https://de.wikipedia.org/wiki/Pierre_Brunet_(Wissenschaftshistoriker),Q29184945
1065,Ubiratan D'Ambrosio,1932-08-12,2021-12-05,Homme,2015-05-30,,,,,,,file_uploads/ulf_656_Ambrosio.jpg,Prix Kenneth O. May,10124,,https://fr.wikipedia.org/wiki/Ubirat%C3%A0n_D%27Ambrosio,Q2472797
1066,René Taton,1915-04-04,2004-09-08,Homme,,,,,,,,file_uploads/ulf_280_rene_taton.jpg,Prix Kenneth O. May|Médaille Sarton|Médaille Koyré,10124|10084|9568,18.1.3,https://fr.wikipedia.org/wiki/Ren%C3%A9_Taton,Q1388382
1067,Robert Halleux,1946-08-18,,Homme,1986-11-30,,,,,,,https://caphes.ens.fr/wp-content/uploads/2022/07/Robert_Halleux-scaled.jpg,,,,https://fr.wikipedia.org/wiki/Robert_Halleux,Q3435345
1068,Michel Blay,1948-05-13,,Homme,1999-05-05,,,,,,,,,,,https://fr.wikipedia.org/wiki/Michel_Blay,Q19945158
1072,Ernest Darmstaedter,1877-01-13,1938-12-11,Homme,,,,,,,,file_uploads/ulf_240_Ernest.Darmstaedter.1877-1947.C006.preview.jpg,,,,https://de.wikipedia.org/wiki/Ernst_Darmstaedter,Q18020025
1073,Birhy Bibhutibhusan Datta,1888-06-28,1958-06-10,Homme,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f4/Bibhutibhushan_Datta.jpeg,,,,https://en.wikipedia.org/wiki/Bibhutibhushan_Datta,Q16887932
1074,Maurice Daumas,1910-12-19,1984-03-18,Homme,1958-08-21,,,,,,,,,,,https://fr.wikipedia.org/wiki/Maurice_Daumas_(chimiste),Q3300631
1075,Ángel de Altoaguirre y Duvale,1857-11-15,1939-02-05,Homme,,,,,,,,,,,,https://es.wikipedia.org/wiki/%C3%81ngel_de_Altolaguirre_y_Duvale,Q6173571
1092,Davide Giordano,1905-05-17,1905-05-07,Homme,,,,,,,,file_uploads/ulf_248_Davide.Giordano.1864-1954.C049.preview.jpg,,,10.1.6,https://it.wikipedia.org/wiki/Davide_Giordano,
1146,Kóstas Gavróglou,1947-07-30,,Homme,,,,,,,,file_uploads/ulf_534_Gavrogulu.jpg,,,,https://fr.wikipedia.org/wiki/K%C3%B3stas_Gavr%C3%B3glou,Q26807805
1189,Brigitte Hoppe,1935-03-17,,Femme,2002-03-28,,,,,,,,Médaille Koyré,9568,,https://de.wikipedia.org/wiki/Brigitte_Hoppe,Q24019628
1192,Christine Fili,1945-02-14,,Femme,,,,,,,,,Médaille Koyré,9568,,,
1193,Christoph Meinel,1949-11-28,,Homme,2005-12-28,,,,,,,,,,,https://en.wikipedia.org/wiki/Christoph_Meinel,Q1085518
